WELL,MEASUREMENT,ROW_LETTER,ROW_NUMBER,COLUMN_NUMBER,LABEL,KEY,LYSATE,MASTER_MIX,CONCENTRATION,DILUTION,EXP_ID,PLATE_ID,PLATE_READER,REACTION_VOLUME,PLATE_TYPE,PLASMID_MID,TEMPLATE,STANDARD_CURVE_LOT,GAIN,TEST_CONDITION,OPERATOR,VESSEL,PRODUCT,CALCULATED_CONCENTRATION,FINAL_CONCENTRATION_WITH_DILUTION
E20,12.0,E,5,20,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.16582530202208134,
E21,9.0,E,5,21,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
E22,9.0,E,5,22,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
E23,10.0,E,5,23,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
E24,168.0,E,5,24,Standard - 3,Standard - 3,,,4.0,1.0,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,Standard - 3,,2.99270155239526140,2.99270155239526
F1,8.0,F,6,1,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
F2,7.0,F,6,2,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.26706013709956020,
F3,9.0,F,6,3,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
F4,267.0,F,6,4,spike-in,,spike-in,spike-in,,100.0,E221,1,TIKTAALIK,10.0,384 well plate Grainer,,,2026-03-10,50,,P6,,,4.99715128692934400,499.71512869293440
F5,10.0,F,6,5,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
F6,7.0,F,6,6,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.26706013709956020,
F7,11.0,F,6,7,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.18607226903757712,
F8,8.0,F,6,8,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
F9,9.0,F,6,9,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
F10,10.0,F,6,10,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
F11,10.0,F,6,11,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
F12,9.0,F,6,12,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
F13,8.0,F,6,13,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
F14,9.0,F,6,14,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
F15,9.0,F,6,15,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
F16,9.0,F,6,16,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
F17,9.0,F,6,17,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
F18,10.0,F,6,18,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
F19,10.0,F,6,19,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
F20,10.0,F,6,20,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
F21,9.0,F,6,21,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
F22,8.0,F,6,22,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
F23,11.0,F,6,23,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.18607226903757712,
F24,149.0,F,6,24,Standard - 3,Standard - 3,,,4.0,1.0,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,Standard - 3,,2.60800917910084130,2.60800917910084
G1,506.0,G,7,1,kingfisher_Ready96_plasmid,kingfisher_Ready96,21-L,MMC_23,,200.0,E221,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,kingfisher,Ready96,9.83617640363283700,1967.23528072656750
G2,467.0,G,7,2,kingfisher_Ready96_linear,kingfisher_Ready96,21-L,MMC_23,,200.0,E221,1,TIKTAALIK,20.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,kingfisher,Ready96,9.04654469002850100,1809.30893800570020
G3,239.0,G,7,3,kingfisher_control_plasmid,kingfisher_control,12-L,MMA_7,,200.0,E221,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,kingfisher,control,4.43023621049546200,886.04724209909240
G4,298.0,G,7,4,spike-in,,spike-in,spike-in,,100.0,E221,1,TIKTAALIK,10.0,384 well plate Grainer,,,2026-03-10,50,,P6,,,5.62480726440971300,562.48072644097140
G5,274.0,G,7,5,kingfisher_Ready96_plasmid,kingfisher_Ready96,21-L,MMC_23,,400.0,E221,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,kingfisher,Ready96,5.13888005603781500,2055.55202241512600
G6,231.0,G,7,6,kingfisher_Ready96_linear,kingfisher_Ready96,21-L,MMC_23,,400.0,E221,1,TIKTAALIK,20.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,kingfisher,Ready96,4.26826047437149600,1707.30418974859820
G7,114.0,G,7,7,kingfisher_control_plasmid,kingfisher_control,12-L,MMA_7,,400.0,E221,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,kingfisher,control,1.89936533355848880,759.74613342339560
G8,9.0,G,7,8,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
G9,9.0,G,7,9,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
G10,9.0,G,7,10,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
G11,9.0,G,7,11,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
G12,11.0,G,7,12,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.18607226903757712,
G13,8.0,G,7,13,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
G14,7.0,G,7,14,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.26706013709956020,
G15,10.0,G,7,15,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
G16,10.0,G,7,16,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
G17,9.0,G,7,17,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
G18,9.0,G,7,18,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
G19,7.0,G,7,19,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.26706013709956020,
G20,8.0,G,7,20,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
G21,9.0,G,7,21,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
G22,8.0,G,7,22,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
G23,9.0,G,7,23,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
G24,404.0,G,7,24,Standard - 4,Standard - 4,,,8.0,1.0,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,Standard - 4,,7.77098576805226700,7.77098576805227
H1,10.0,H,8,1,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
H2,9.0,H,8,2,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
H3,10.0,H,8,3,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
H4,296.0,H,8,4,spike-in,,spike-in,spike-in,,100.0,E221,1,TIKTAALIK,10.0,384 well plate Grainer,,,2026-03-10,50,,P6,,,5.58431333037872200,558.43133303787220
H5,10.0,H,8,5,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
H6,8.0,H,8,6,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
H7,10.0,H,8,7,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
H8,8.0,H,8,8,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
H9,9.0,H,8,9,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
H10,8.0,H,8,10,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
H11,10.0,H,8,11,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
H12,10.0,H,8,12,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
H13,9.0,H,8,13,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
H14,7.0,H,8,14,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.26706013709956020,
H15,11.0,H,8,15,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.18607226903757712,
H16,9.0,H,8,16,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
H17,8.0,H,8,17,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
H18,8.0,H,8,18,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
H19,9.0,H,8,19,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
H20,9.0,H,8,20,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
H21,9.0,H,8,21,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
H22,9.0,H,8,22,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
H23,9.0,H,8,23,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
H24,412.0,H,8,24,Standard - 4,Standard - 4,,,8.0,1.0,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,Standard - 4,,7.93296150417623400,7.93296150417623
I1,482.0,I,9,1,kingfisher_Ready96_plasmid,kingfisher_Ready96,21-L,MMC_23,,200.0,E221,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,kingfisher,Ready96,9.35024919526093800,1870.04983905218750
I2,494.0,I,9,2,kingfisher_Ready96_linear,kingfisher_Ready96,21-L,MMC_23,,200.0,E221,1,TIKTAALIK,20.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,kingfisher,Ready96,9.59321279944688900,1918.64255988937770
I3,124.0,I,9,3,spike-in,,spike-in,spike-in,,200.0,E221,1,TIKTAALIK,10.0,384 well plate Grainer,,,2026-03-10,50,,P6,,,2.10183500371344700,420.36700074268936
I4,305.0,I,9,4,spike-in,,spike-in,spike-in,,100.0,E221,1,TIKTAALIK,10.0,384 well plate Grainer,,,2026-03-10,50,,P6,,,5.76653603351818400,576.65360335181840
I5,243.0,I,9,5,kingfisher_Ready96_plasmid,kingfisher_Ready96,21-L,MMC_23,,400.0,E221,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,kingfisher,Ready96,4.51122407855744500,1804.48963142297820
I6,244.0,I,9,6,kingfisher_Ready96_linear,kingfisher_Ready96,21-L,MMC_23,,400.0,E221,1,TIKTAALIK,20.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,kingfisher,Ready96,4.53147104557294100,1812.58841822917630
I7,72.0,I,9,7,spike-in,,spike-in,spike-in,,400.0,E221,1,TIKTAALIK,10.0,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.04899271890766580,419.59708756306630
I8,9.0,I,9,8,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
I9,10.0,I,9,9,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
I10,8.0,I,9,10,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
I11,8.0,I,9,11,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
I12,10.0,I,9,12,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
I13,9.0,I,9,13,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
I14,10.0,I,9,14,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
I15,7.0,I,9,15,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.26706013709956020,
I16,10.0,I,9,16,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
I17,6.0,I,9,17,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.28730710411505606,
I18,9.0,I,9,18,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
I19,9.0,I,9,19,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
I20,9.0,I,9,20,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
I21,8.0,I,9,21,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
I22,8.0,I,9,22,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
I23,8.0,I,9,23,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
I24,841.0,I,9,24,Standard - 5,Standard - 5,,,16.0,1.0,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,Standard - 5,,16.61891035382392400,16.61891035382392
J1,8.0,J,10,1,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
J2,9.0,J,10,2,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
J3,8.0,J,10,3,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
J4,8.0,J,10,4,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
J5,9.0,J,10,5,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
J6,8.0,J,10,6,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
J7,7.0,J,10,7,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.26706013709956020,
J8,8.0,J,10,8,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
J9,9.0,J,10,9,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
J10,12.0,J,10,10,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.16582530202208134,
J11,10.0,J,10,11,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
J12,8.0,J,10,12,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
J13,8.0,J,10,13,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
J14,10.0,J,10,14,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
J15,9.0,J,10,15,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
J16,10.0,J,10,16,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
J17,10.0,J,10,17,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
J18,10.0,J,10,18,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
J19,11.0,J,10,19,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.18607226903757712,
J20,10.0,J,10,20,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
J21,9.0,J,10,21,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
J22,8.0,J,10,22,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
J23,10.0,J,10,23,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
J24,846.0,J,10,24,Standard - 5,Standard - 5,,,16.0,1.0,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,Standard - 5,,16.72014518890140500,16.72014518890141
K1,383.0,K,11,1,kingfisher_Ready96_plasmid,kingfisher_Ready96,21-L,MMC_23,,200.0,E221,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,kingfisher,Ready96,7.34579946072685500,1469.15989214537100
K2,459.0,K,11,2,kingfisher_Ready96_linear,kingfisher_Ready96,21-L,MMC_23,,200.0,E221,1,TIKTAALIK,20.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,kingfisher,Ready96,8.88456895390453600,1776.91379078090720
K3,131.0,K,11,3,spike-in,,spike-in,spike-in,,200.0,E221,1,TIKTAALIK,10.0,384 well plate Grainer,,,2026-03-10,50,,P6,,,2.24356377282191700,448.71275456438343
K4,9.0,K,11,4,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
K5,201.0,K,11,5,kingfisher_Ready96_plasmid,kingfisher_Ready96,21-L,MMC_23,,400.0,E221,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,kingfisher,Ready96,3.66085146390662250,1464.34058556264900
K6,236.0,K,11,6,kingfisher_Ready96_linear,kingfisher_Ready96,21-L,MMC_23,,400.0,E221,1,TIKTAALIK,20.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,kingfisher,Ready96,4.36949530944897500,1747.79812377958980
K7,71.0,K,11,7,spike-in,,spike-in,spike-in,,400.0,E221,1,TIKTAALIK,10.0,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.02874575189217000,411.49830075686805
K8,8.0,K,11,8,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
K9,8.0,K,11,9,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
K10,9.0,K,11,10,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
K11,8.0,K,11,11,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
K12,10.0,K,11,12,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
K13,8.0,K,11,13,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
K14,10.0,K,11,14,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
K15,7.0,K,11,15,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.26706013709956020,
K16,9.0,K,11,16,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
K17,11.0,K,11,17,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.18607226903757712,
K18,9.0,K,11,18,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
K19,9.0,K,11,19,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
K20,9.0,K,11,20,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
K21,13.0,K,11,21,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.14557833500658557,
K22,10.0,K,11,22,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
K23,8.0,K,11,23,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
K24,1975.0,K,11,24,Standard - 6,Standard - 6,,,32.0,1.0,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,Standard - 6,,39.57897094939614400,39.57897094939614
L1,9.0,L,12,1,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
L2,8.0,L,12,2,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
L3,9.0,L,12,3,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
L4,8.0,L,12,4,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
L5,9.0,L,12,5,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
L6,9.0,L,12,6,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
L7,7.0,L,12,7,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.26706013709956020,
L8,10.0,L,12,8,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
L9,9.0,L,12,9,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
L10,9.0,L,12,10,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
L11,9.0,L,12,11,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
L12,8.0,L,12,12,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
L13,10.0,L,12,13,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
L14,9.0,L,12,14,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
L15,8.0,L,12,15,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
L16,8.0,L,12,16,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
L17,9.0,L,12,17,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
L18,9.0,L,12,18,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.22656620306856870,
L19,10.0,L,12,19,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
L20,10.0,L,12,20,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.20631923605307290,
L21,11.0,L,12,21,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.18607226903757712,
L22,8.0,L,12,22,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.24681317008406448,
L23,7.0,L,12,23,,,,,,,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,-0.26706013709956020,
L24,1624.0,L,12,24,Standard - 6,Standard - 6,,,32.0,1.0,E221,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,Standard - 6,,32.47228552695713000,32.47228552695713
